group_key,is_rep,priority,group_size,jp_type,section,index,id_hex,slot,ja,ja_tpl,locks
た！ おまかせください！,1,102,2,normal,17,274,1092DA8B,text3,\x97た！　おまかせください！,{{L000}}た！　おまかせください！,"[""\\x97""]"
た！ おまかせください！,0,102,2,normal,17,274,1092DA8B,text4,た！　おまかせください！,た！　おまかせください！,[]
！ おまかせください！,1,71,2,normal,17,275,DBCE092E,text1,\x9F！　おまかせください！,{{L000}}！　おまかせください！,"[""\\x9F""]"
！ おまかせください！,0,71,2,normal,17,275,DBCE092E,text2,\x9F！　おまかせください！,{{L000}}！　おまかせください！,"[""\\x9F""]"
ょうか。キウルさん,1,99,2,normal,17,275,DBCE092E,text3,\x97ょうか。キウルさん,{{L000}}ょうか。キウルさん,"[""\\x97""]"
ょうか。キウルさん,0,99,2,normal,17,275,DBCE092E,text4,ょうか。キウルさん,ょうか。キウルさん,[]
うか。キウルさん,1,68,2,normal,17,276,4A5F321E,text1,\x87うか。キウルさん,{{L000}}うか。キウルさん,"[""\\x87""]"
うか。キウルさん,0,68,2,normal,17,276,4A5F321E,text2,\x87うか。キウルさん,{{L000}}うか。キウルさん,"[""\\x87""]"
しますが、しばらくの間、御辛抱を,1,106,2,normal,17,276,4A5F321E,text3,\x81\x91しますが、しばらくの間、御辛抱を,{{L000}}{{L001}}しますが、しばらくの間、御辛抱を,"[""\\x81"", ""\\x91""]"
しますが、しばらくの間、御辛抱を,0,106,2,normal,17,276,4A5F321E,text4,\x91しますが、しばらくの間、御辛抱を,{{L000}}しますが、しばらくの間、御辛抱を,"[""\\x91""]"
ますが、しばらくの間、御辛抱を,1,75,2,normal,17,277,F1691534,text1,\x81\x97ますが、しばらくの間、御辛抱を,{{L000}}{{L001}}ますが、しばらくの間、御辛抱を,"[""\\x81"", ""\\x97""]"
ますが、しばらくの間、御辛抱を,0,75,2,normal,17,277,F1691534,text2,\x81\x97ますが、しばらくの間、御辛抱を,{{L000}}{{L001}}ますが、しばらくの間、御辛抱を,"[""\\x81"", ""\\x97""]"
辛抱してくれ,1,96,2,normal,17,278,19608A86,text3,\x81\x91辛抱してくれ,{{L000}}{{L001}}辛抱してくれ,"[""\\x81"", ""\\x91""]"
辛抱してくれ,0,96,2,normal,17,278,19608A86,text4,\x91辛抱してくれ,{{L000}}辛抱してくれ,"[""\\x91""]"
抱してくれ,1,65,2,normal,17,279,D23C5923,text1,\xBE\x9B抱してくれ,{{L000}}{{L001}}抱してくれ,"[""\\xBE"", ""\\x9B""]"
抱してくれ,0,65,2,normal,17,279,D23C5923,text2,\xBE\x9B抱してくれ,{{L000}}{{L001}}抱してくれ,"[""\\xBE"", ""\\x9B""]"
お前も一緒にな,1,87,1,normal,17,279,D23C5923,text3,お前も一緒にな,お前も一緒にな,[]
前も一緒にな,1,96,3,normal,17,279,D23C5923,text4,\x81\x8A前も一緒にな,{{L000}}{{L001}}前も一緒にな,"[""\\x81"", ""\\x8A""]"
前も一緒にな,0,96,3,normal,17,280,54A82B8D,text1,前も一緒にな,前も一緒にな,[]
前も一緒にな,0,96,3,normal,17,280,54A82B8D,text2,前も一緒にな,前も一緒にな,[]
に動けるわけないだろ。いいから入っておけ。何よりお前は顔が知られすぎている,1,120,2,normal,17,280,54A82B8D,text3,\x82に動けるわけないだろ。いいから入っておけ。何よりお前は顔が知られすぎている,{{L000}}に動けるわけないだろ。いいから入っておけ。何よりお前は顔が知られすぎている,"[""\\x82""]"
に動けるわけないだろ。いいから入っておけ。何よりお前は顔が知られすぎている,0,120,2,normal,17,280,54A82B8D,text4,に動けるわけないだろ。いいから入っておけ。何よりお前は顔が知られすぎている,に動けるわけないだろ。いいから入っておけ。何よりお前は顔が知られすぎている,[]
動けるわけないだろ。いいから入っておけ。何よりお前は顔が知られすぎている,1,90,2,normal,17,281,06FDA992,text1,\xAB動けるわけないだろ。いいから入っておけ。何よりお前は顔が知られすぎている,{{L000}}動けるわけないだろ。いいから入っておけ。何よりお前は顔が知られすぎている,"[""\\xAB""]"
動けるわけないだろ。いいから入っておけ。何よりお前は顔が知られすぎている,0,90,2,normal,17,281,06FDA992,text2,\xAB動けるわけないだろ。いいから入っておけ。何よりお前は顔が知られすぎている,{{L000}}動けるわけないだろ。いいから入っておけ。何よりお前は顔が知られすぎている,"[""\\xAB""]"
入っておけ。何よりお前は顔が知られすぎている,1,102,1,normal,17,281,06FDA992,text3,入っておけ。何よりお前は顔が知られすぎている,入っておけ。何よりお前は顔が知られすぎている,[]
っておけ。何よりお前は顔が知られすぎている,1,111,3,normal,17,281,06FDA992,text4,\x85\xA5っておけ。何よりお前は顔が知られすぎている,{{L000}}{{L001}}っておけ。何よりお前は顔が知られすぎている,"[""\\x85"", ""\\xA5""]"
っておけ。何よりお前は顔が知られすぎている,0,111,3,normal,17,282,82F1C890,text1,っておけ。何よりお前は顔が知られすぎている,っておけ。何よりお前は顔が知られすぎている,[]
っておけ。何よりお前は顔が知られすぎている,0,111,3,normal,17,282,82F1C890,text2,っておけ。何よりお前は顔が知られすぎている,っておけ。何よりお前は顔が知られすぎている,[]
何よりお前は顔が知られすぎている,1,106,2,normal,17,282,82F1C890,text3,\x80\x82何よりお前は顔が知られすぎている,{{L000}}{{L001}}何よりお前は顔が知られすぎている,"[""\\x80"", ""\\x82""]"
何よりお前は顔が知られすぎている,0,106,2,normal,17,282,82F1C890,text4,\x82何よりお前は顔が知られすぎている,{{L000}}何よりお前は顔が知られすぎている,"[""\\x82""]"
よりお前は顔が知られすぎている,1,75,2,normal,17,283,D0A44A8F,text1,\xBD\x95よりお前は顔が知られすぎている,{{L000}}{{L001}}よりお前は顔が知られすぎている,"[""\\xBD"", ""\\x95""]"
よりお前は顔が知られすぎている,0,75,2,normal,17,283,D0A44A8F,text2,\xBD\x95よりお前は顔が知られすぎている,{{L000}}{{L001}}よりお前は顔が知られすぎている,"[""\\xBD"", ""\\x95""]"
ル、サラァナは、こっちの方にな,1,95,1,normal,17,283,D0A44A8F,text3,ル、サラァナは、こっちの方にな,ル、サラァナは、こっちの方にな,[]
、サラァナは、こっちの方にな,1,104,3,normal,17,283,D0A44A8F,text4,\x83\xAB、サラァナは、こっちの方にな,{{L000}}{{L001}}、サラァナは、こっちの方にな,"[""\\x83"", ""\\xAB""]"
、サラァナは、こっちの方にな,0,104,3,normal,17,284,56303821,text1,、サラァナは、こっちの方にな,、サラァナは、こっちの方にな,[]
、サラァナは、こっちの方にな,0,104,3,normal,17,284,56303821,text2,、サラァナは、こっちの方にな,、サラァナは、こっちの方にな,[]
はありますが,1,86,1,normal,17,285,0465BA3E,text3,はありますが,はありますが,[]
ありますが,1,95,3,normal,17,285,0465BA3E,text4,\x81\xAFありますが,{{L000}}{{L001}}ありますが,"[""\\x81"", ""\\xAF""]"
ありますが,0,95,3,normal,17,286,6C3A5951,text1,ありますが,ありますが,[]
ありますが,0,95,3,normal,17,286,6C3A5951,text2,ありますが,ありますが,[]
仕方ないかな,1,96,2,normal,17,287,3E6FDB4E,text3,\x81\xAF仕方ないかな,{{L000}}{{L001}}仕方ないかな,"[""\\x81"", ""\\xAF""]"
仕方ないかな,0,96,2,normal,17,287,3E6FDB4E,text4,\xAF仕方ないかな,{{L000}}仕方ないかな,"[""\\xAF""]"
方ないかな,1,65,2,normal,17,288,B181C1A1,text1,\xBB\x95方ないかな,{{L000}}{{L001}}方ないかな,"[""\\xBB"", ""\\x95""]"
方ないかな,0,65,2,normal,17,288,B181C1A1,text2,\xBB\x95方ないかな,{{L000}}{{L001}}方ないかな,"[""\\xBB"", ""\\x95""]"
ぶや,1,92,2,normal,17,288,B181C1A1,text3,\x81\xA0ぶや,{{L000}}{{L001}}ぶや,"[""\\x81"", ""\\xA0""]"
ぶや,0,92,2,normal,17,288,B181C1A1,text4,\xA0ぶや,{{L000}}ぶや,"[""\\xA0""]"
や,1,61,2,normal,17,289,0DDA2292,text1,\x81\xB6や,{{L000}}{{L001}}や,"[""\\x81"", ""\\xB6""]"
や,0,61,2,normal,17,289,0DDA2292,text2,\x81\xB6や,{{L000}}{{L001}}や,"[""\\x81"", ""\\xB6""]"
男物の服はクオン達にはかなり大きい。袖や裾はだいぶ余ってしまっているし……,1,120,2,normal,17,289,0DDA2292,text3,\x80\x81男物の服はクオン達にはかなり大きい。袖や裾はだいぶ余ってしまっているし……,{{L000}}{{L001}}男物の服はクオン達にはかなり大きい。袖や裾はだいぶ余ってしまっているし……,"[""\\x80"", ""\\x81""]"
男物の服はクオン達にはかなり大きい。袖や裾はだいぶ余ってしまっているし……,0,120,2,normal,17,289,0DDA2292,text4,\x81男物の服はクオン達にはかなり大きい。袖や裾はだいぶ余ってしまっているし……,{{L000}}男物の服はクオン達にはかなり大きい。袖や裾はだいぶ余ってしまっているし……,"[""\\x81""]"
物の服はクオン達にはかなり大きい。袖や裾はだいぶ余ってしまっているし……,1,90,2,normal,17,290,0B5C30C7,text1,\x94\xB7物の服はクオン達にはかなり大きい。袖や裾はだいぶ余ってしまっているし……,{{L000}}{{L001}}物の服はクオン達にはかなり大きい。袖や裾はだいぶ余ってしまっているし……,"[""\\x94"", ""\\xB7""]"
物の服はクオン達にはかなり大きい。袖や裾はだいぶ余ってしまっているし……,0,90,2,normal,17,290,0B5C30C7,text2,\x94\xB7物の服はクオン達にはかなり大きい。袖や裾はだいぶ余ってしまっているし……,{{L000}}{{L001}}物の服はクオン達にはかなり大きい。袖や裾はだいぶ余ってしまっているし……,"[""\\x94"", ""\\xB7""]"
達にはかなり大きい。袖や裾はだいぶ余ってしまっているし……,1,119,2,normal,17,290,0B5C30C7,text3,\xB3達にはかなり大きい。袖や裾はだいぶ余ってしまっているし……,{{L000}}達にはかなり大きい。袖や裾はだいぶ余ってしまっているし……,"[""\\xB3""]"
達にはかなり大きい。袖や裾はだいぶ余ってしまっているし……,0,119,2,normal,17,290,0B5C30C7,text4,達にはかなり大きい。袖や裾はだいぶ余ってしまっているし……,達にはかなり大きい。袖や裾はだいぶ余ってしまっているし……,[]
にはかなり大きい。袖や裾はだいぶ余ってしまっているし……,1,88,2,normal,17,291,40128399,text1,\x94にはかなり大きい。袖や裾はだいぶ余ってしまっているし……,{{L000}}にはかなり大きい。袖や裾はだいぶ余ってしまっているし……,"[""\\x94""]"
にはかなり大きい。袖や裾はだいぶ余ってしまっているし……,0,88,2,normal,17,291,40128399,text2,\x94にはかなり大きい。袖や裾はだいぶ余ってしまっているし……,{{L000}}にはかなり大きい。袖や裾はだいぶ余ってしまっているし……,"[""\\x94""]"
てしまっているし……,1,90,1,normal,17,291,40128399,text3,てしまっているし……,てしまっているし……,[]
しまっているし……,1,99,3,normal,17,291,40128399,text4,\x81\xA6しまっているし……,{{L000}}{{L001}}しまっているし……,"[""\\x81"", ""\\xA6""]"
しまっているし……,0,99,3,normal,17,292,C3732682,text1,しまっているし……,しまっているし……,[]
しまっているし……,0,99,3,normal,17,292,C3732682,text2,しまっているし……,しまっているし……,[]
、遠目には服だけが歩いているように見える,1,100,1,normal,17,292,C3732682,text3,、遠目には服だけが歩いているように見える,、遠目には服だけが歩いているように見える,[]
遠目には服だけが歩いているように見える,1,109,3,normal,17,292,C3732682,text4,\x80\x81遠目には服だけが歩いているように見える,{{L000}}{{L001}}遠目には服だけが歩いているように見える,"[""\\x80"", ""\\x81""]"
遠目には服だけが歩いているように見える,0,109,3,normal,17,293,6633F4F0,text1,遠目には服だけが歩いているように見える,遠目には服だけが歩いているように見える,[]
遠目には服だけが歩いているように見える,0,109,3,normal,17,293,6633F4F0,text2,遠目には服だけが歩いているように見える,遠目には服だけが歩いているように見える,[]
服だけが歩いているように見える,1,105,2,normal,17,293,6633F4F0,text3,\x81\xAF服だけが歩いているように見える,{{L000}}{{L001}}服だけが歩いているように見える,"[""\\x81"", ""\\xAF""]"
服だけが歩いているように見える,0,105,2,normal,17,293,6633F4F0,text4,\xAF服だけが歩いているように見える,{{L000}}服だけが歩いているように見える,"[""\\xAF""]"
だけが歩いているように見える,1,74,2,normal,17,294,09C4236B,text1,\x9C\x8Dだけが歩いているように見える,{{L000}}{{L001}}だけが歩いているように見える,"[""\\x9C"", ""\\x8D""]"
だけが歩いているように見える,0,74,2,normal,17,294,09C4236B,text2,\x9C\x8Dだけが歩いているように見える,{{L000}}{{L001}}だけが歩いているように見える,"[""\\x9C"", ""\\x8D""]"
いるように見える,1,98,2,normal,17,294,09C4236B,text3,\xA6いるように見える,{{L000}}いるように見える,"[""\\xA6""]"
いるように見える,0,98,2,normal,17,294,09C4236B,text4,いるように見える,いるように見える,[]
るように見える,1,67,2,normal,17,295,2BFB55FB,text1,\x84るように見える,{{L000}}るように見える,"[""\\x84""]"
るように見える,0,67,2,normal,17,295,2BFB55FB,text2,\x84るように見える,{{L000}}るように見える,"[""\\x84""]"
いたいのです？,1,87,1,normal,17,296,C4DB1276,text3,いたいのです？,いたいのです？,[]
たいのです？,1,96,3,normal,17,296,C4DB1276,text4,\x81\x84たいのです？,{{L000}}{{L001}}たいのです？,"[""\\x81"", ""\\x84""]"
たいのです？,0,96,3,normal,17,297,765B7977,text1,たいのです？,たいのです？,[]
たいのです？,0,96,3,normal,17,297,765B7977,text2,たいのです？,たいのです？,[]
らもう後には引けない,1,90,1,normal,17,298,0EEDFB54,text3,らもう後には引けない,らもう後には引けない,[]
もう後には引けない,1,99,3,normal,17,298,0EEDFB54,text4,\x82\x89もう後には引けない,{{L000}}{{L001}}もう後には引けない,"[""\\x82"", ""\\x89""]"
もう後には引けない,0,99,3,normal,17,299,5BD5BD52,text1,もう後には引けない,もう後には引けない,[]
もう後には引けない,0,99,3,normal,17,299,5BD5BD52,text2,もう後には引けない,もう後には引けない,[]
